preset,exchange_id,uptake_limit,origin,source_value,factor,scale
gut_overlay_vmh_high_fiber_x100.csv,EX_ac_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ala__L_m,0.4317346316334013,vmh_diet,59.0612976074493,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_arg__L_m,0.29730779784715433,vmh_diet,40.6717067454907,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ascb__L_m,0.011066169189806654,vmh_diet,1.51385194516555,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_asp__L_m,0.5859687222356345,vmh_diet,80.1605212018348,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_btn_m,3.5030545554116233e-06,vmh_diet,0.00047921786318031,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_but_m,0.0005287498516478992,vmh_diet,0.0723329797054326,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ca2_m,2.4137507883019955,vmh_diet,33.0201107839713,1.0,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cbl1_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cd2_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cl_m,16.918495007722075,vmh_diet,231.445011705638,1.0,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_co2_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cobalt2_m,10.0,micom_western_inorganic,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cro4_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cu_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cu2_m,0.0034596432698843346,vmh_diet,0.0473279199320177,1.0,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_cys__L_m,0.10107308736291373,vmh_diet,13.8267983512466,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_dca_m,0.000317569852229318,vmh_diet,0.0434435557849707,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ddca_m,0.0007445284319461331,vmh_diet,0.101851489490231,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_etoh_m,0.1666096195329386,vmh_diet,22.792195952106,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_fe2_m,0.0031027491506095324,vmh_diet,0.424456083803384,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_fe3_m,0.0031027491506095324,vmh_diet,0.424456083803384,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_fol_m,1.993019085065775e-06,vmh_diet,0.000272645010836998,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_fru_m,1.150053308766959,vmh_diet,157.32729263932,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_gal_m,0.007384767064110306,vmh_diet,1.01023613437029,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_glc__D_m,0.8787353438058189,vmh_diet,120.210995032636,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_glu__L_m,0.956253358806199,vmh_diet,130.815459484688,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_gly_m,0.4443164606281864,vmh_diet,60.7824918139359,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_h_m,10.0,micom_western_inorganic,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_h2_m,10.0,micom_western_inorganic,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_h2o_m,1328.0068477802413,vmh_diet,181671.336776337,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_h2s_m,10.0,micom_western_inorganic,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_hdca_m,0.25180660313236264,vmh_diet,34.4471433085072,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_hdcea_m,0.026439946404472295,vmh_diet,3.61698466813181,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_his__L_m,0.12587473307042837,vmh_diet,17.2196634840346,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ile__L_m,0.3065223044595592,vmh_diet,41.9322512500677,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_k_m,0.8512264177202924,vmh_diet,116.447773944136,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_lcts_m,0.19425935773697373,vmh_diet,26.574680138418,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_leu__L_m,0.462850281900378,vmh_diet,63.3179185639717,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_lys__L_m,0.3387921295188019,vmh_diet,46.3467633181721,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_malt_m,0.005872785488980037,vmh_diet,0.803397054892469,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_met__L_m,0.09261660775319591,vmh_diet,12.6699519406372,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_mg2_m,2.2774355143155187,vmh_diet,31.1553178358363,1.0,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_mn2_m,0.012746947905787646,vmh_diet,0.174378247351175,1.0,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_mnl_m,0.19672484598739032,vmh_diet,2.6911958931075,1.0,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_mobd_m,10.0,micom_western_inorganic,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_n2_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_na1_m,1.081227194581484,vmh_diet,147.911880218747,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_nac_m,0.003508249883084277,vmh_diet,0.479928584005929,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_nh4_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ni2_m,10.0,assumption_trace_micronutrient,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_o2_m,0.001,micom_anaerobic_o2,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ocdca_m,0.06888992855509014,vmh_diet,9.42414222633633,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ocdcea_m,0.951845478501345,vmh_diet,130.212461458984,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_octa_m,0.00011332174266298392,vmh_diet,0.0155024143962962,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_phe__L_m,0.2170901612913509,vmh_diet,29.6979340646568,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_pi_m,0.16327533782366593,vmh_diet,22.3360662142775,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_pnto__R_m,0.0004009586348160402,vmh_diet,0.0548511412428343,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_pro__L_m,0.37211015387039476,vmh_diet,50.90466904947,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_pydam_m,3.6506288880061696e-05,vmh_diet,0.00499406031879244,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_pydx_m,3.6951583402898534e-05,vmh_diet,0.00505497660951652,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_pydxn_m,3.651129512734722e-05,vmh_diet,0.0049947451734211,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ribflv_m,5.0401481772332674e-05,vmh_diet,0.00689492270645511,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_sbt__D_m,0.04802596564444737,vmh_diet,6.5699521001604,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_sel_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ser__L_m,0.3809571954994233,vmh_diet,52.1149443443211,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_slnt_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_so3_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_so4_m,10.0,micom_western_inorganic,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_sucr_m,1.0023243160919226,vmh_diet,137.117966441375,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_thm_m,0.05289181992435117,vmh_diet,7.23560096565124,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_thr__L_m,0.27967065541778435,vmh_diet,38.2589456611529,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_trp__L_m,0.04527040829013509,vmh_diet,6.19299185409048,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ttdca_m,0.0057566315945856,vmh_diet,0.78750720213931,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_ttdcea_m,0.00022869203872292253,vmh_diet,0.0312850708972958,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_tungs_m,0.0,background_closure,,,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_tyr__L_m,0.155470578950386,vmh_diet,21.2683752004128,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_urate_m,0.04619286906289137,vmh_diet,6.31918448780354,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_val__L_m,0.3726509361590855,vmh_diet,50.9786480665629,0.1,100.0
gut_overlay_vmh_high_fiber_x100.csv,EX_zn2_m,0.017894710008425803,vmh_diet,0.244799632915265,1.0,100.0
gut_overlay_micom_western.csv,EX_26dap__M_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_2obut_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_4abz_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_4hbz_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ac_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_acgam_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_acmana_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_acnam_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ade_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_adn_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ala__D_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ala__L_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_amp_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_arab__D_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_arab__L_m,0.0178783,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_arg__L_m,0.015,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_asn__L_m,0.0225,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_asp__L_m,0.0225,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_btn_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_ca2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cbl1_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_cd2_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_cellb_m,0.074493,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cgly_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_chol_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_chor_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cit_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cl_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_co2_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_cobalt2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cro4_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_csn_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cu_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_cu2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cys__L_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_cytd_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_dad_2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_dcyt_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ddca_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_dgsn_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_drib_m,0.0178783,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_fald_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_fe2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_fe3_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_fol_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_for_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_fru_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_fuc__L_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_fum_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gal_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gam_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_glc__D_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_glcn_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gln__L_m,0.018,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_glu__L_m,0.018,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gly_m,0.045,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_glyc_m,0.1799655,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_glyc3p_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gsn_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gthox_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gthrd_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_gua_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_h_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_h2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_h2o_m,10.0,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_h2s_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_hdca_m,0.0396371,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_his__L_m,0.015,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_hxan_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ile__L_m,0.015,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_indole_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_k_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_lcts_m,0.0074493,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_leu__L_m,0.015,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_lys__L_m,0.015,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_malt_m,0.0074493,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_man_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_melib_m,0.0074493,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_meoh_m,10.0,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_met__L_m,0.018,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_mg2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_mn2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_mnl_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_mobd_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_n2_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_na1_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_nac_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_nh4_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_ni2_m,0.1,assumption_trace_micronutrient,,,1.0
gut_overlay_micom_western.csv,EX_nmn_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_no2_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_o2_m,0.001,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ocdca_m,0.0169283,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ocdcea_m,0.0681445,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_orn_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_oxa_m,0.0446957,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_phe__L_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_pheme_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_pi_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_pnto__R_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_pro__L_m,0.018,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ptrc_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_pydam_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_pydx_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_pydxn_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_raffin_m,0.004701945,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_rib__D_m,0.0178783,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ribflv_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_rmn_m,0.0148986,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_sel_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_ser__L_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_slnt_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_so3_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_so4_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_spmd_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_starch_m,0.0001,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_sucr_m,0.0074493,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_thm_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_thr__L_m,0.0225,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_thymd_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_tre_m,0.074493,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_trp__L_m,0.008182,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ttdca_m,0.0068676,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_tungs_m,0.0,background_closure,,,1.0
gut_overlay_micom_western.csv,EX_tyr__L_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_ura_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_uri_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_val__L_m,0.018,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_xan_m,0.1,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_xyl__D_m,0.0178783,micom_western,,,1.0
gut_overlay_micom_western.csv,EX_zn2_m,0.1,micom_western,,,1.0
